Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Roll,Pitch,Yaw,Data Point,Time (s),Acc_x Norm,Vel_x,,,,# points,47196
3.136563973,-0.397457725,10.08967984,-0.040571215,0.094909852,-0.022882229,4.463163296,8.849315147,1.306860887,-2.221365456,-17.25623735,-65.90827329,12192,1219.2,0.350063865,,,,,,
3.059945617,-1.043925109,8.839842893,-0.013939198,0.022470765,-0.029273913,5.565827169,11.14565642,-2.940436995,-6.621488367,-18.97118012,-58.2904215,12193,1219.3,0.273445509,,,,,,
3.486135225,-0.090984298,7.302687114,-0.067203232,-0.016944621,-0.028208633,2.677897978,11.14565642,-3.553028036,-0.697173103,-25.5170098,-70.16005663,12194,1219.4,0.699635117,,,,,,
-0.201123186,-0.684776562,9.86940206,0.05956517,-0.17034504,-0.042057282,2.25783555,8.90532347,-1.592736706,-3.973072915,1.164638785,-75.84616686,12195,1219.5,-2.987623294,,,,,,
4.577946807,-0.550694438,13.6907426,0.052108205,0.269615885,-0.035665598,1.102663873,9.35339006,0.694269846,-2.265577334,-18.47511657,-84.25420636,12196,1219.6,1.791446699,,,,,,
1.781376791,-2.389534997,6.819033738,0.030802591,-0.085122585,-0.059101773,4.200624278,9.017340118,0.653430443,-19.08066823,-13.84936599,-62.04332331,12197,1219.7,-1.005123317,,,,,,
3.012059144,-2.049541039,9.950809064,-0.132185355,0.093844571,-0.029273913,2.362851157,9.409398384,-1.266021484,-11.46941691,-16.51359853,-70.6504181,12198,1219.8,0.225559036,,,,,,
3.682469764,-1.139698054,8.935615839,0.097915275,-0.039315515,-0.060167053,0.76136315,9.773452488,-0.102098507,-7.123350085,-22.23473077,-82.92726019,12199,1219.9,0.895969656,,,,,,
3.16050721,-0.622524147,10.15193225,-0.075725478,0.04590694,-0.03992672,3.833069654,14.11409758,0.735109249,-3.455373484,-17.26195713,-75.34760066,12200,1220,0.374007102,,,,,,
3.347264454,-0.737451682,10.08489119,0.067022135,-0.031858551,-0.064428176,2.520374567,14.39413919,-1.837773122,-4.114238708,-18.31583385,-76.96513114,12201,1220.1,0.560764346,,,,,,
3.308955276,-1.508423896,8.68660618,-0.025657285,0.003295712,-0.050579527,1.312695087,11.8177563,0.612591041,-9.670531672,-20.57159505,-81.70092843,12202,1220.2,0.522455168,,,,,,
3.404728222,-1.063079698,10.67868345,-0.007547514,-0.01587934,-0.056971211,4.095608671,10.75359815,0.245036416,-5.596515143,-17.60245381,-68.86129186,12203,1220.3,0.618228113,,,,,,
2.988115908,-0.976884047,9.668278874,-0.013939198,-0.005226533,-0.044187843,1.155171677,9.689440002,0.408394027,-5.682368618,-17.09257071,-82.54659612,12204,1220.4,0.201615799,,,,,,
2.997693202,-0.502807965,9.629969696,-0.025657285,0.041645817,-0.032469755,1.969042631,12.01378544,-0.387974326,-2.943134983,-17.26861299,-79.69240172,12205,1220.5,0.211193094,,,,,,
2.796570016,-0.277741543,9.299553033,-0.046962899,0.065081992,-0.02394751,1.706503613,9.437402546,1.613156407,-1.685367643,-16.73008838,-82.48909448,12206,1220.6,0.010069908,,,,,,
2.978538613,-0.986461341,9.404903273,-0.021396163,0.042711098,-0.028208633,4.358147689,9.969481621,0.653430443,-5.895069163,-17.48300775,-66.84810585,12207,1220.7,0.192038505,,,,,,
3.05515697,-1.211527764,9.179836851,-0.007547514,0.024601326,-0.032469755,4.410655492,13.10594775,-0.326715222,-7.396590857,-18.2603354,-69.59661466,12208,1220.8,0.268656861,,,,,,
3.198816388,-0.905054337,9.361805447,0.014823381,-0.003095972,-0.037796159,5.408303758,13.49800601,-2.327845954,-5.429725328,-18.78329022,-64.59384263,12209,1220.9,0.41231628,,,,,,
3.275434745,-0.373514488,9.170259556,0.000974732,0.008622116,-0.034600317,2.467866764,15.1222474,-5.758355782,-2.291549164,-19.64068153,-73.30958608,12210,1221,0.488934637,,,,,,
2.911497551,-0.665621973,9.050543374,-0.010743356,0.007556835,-0.030339194,-1.233933382,12.90991862,-4.880308623,-4.1398922,-17.78762473,-87.27193228,12211,1221.1,0.124997443,,,,,,
3.040791028,-0.426189609,9.093641199,0.008431697,0.003295712,-0.032469755,0.472570231,10.80960648,-1.306860887,-2.639242373,-18.47034434,-84.57632021,12212,1221.2,0.25429092,,,,,,
3.165295857,-1.010404578,9.266032502,0.018019223,-0.022271024,-0.03992672,1.706503613,10.2775274,-0.551331937,-6.119461139,-18.75692616,-78.08189407,12213,1221.3,0.378795749,,,,,,
3.33768716,-0.780549508,10.19024143,0.006301135,-0.052098884,-0.030339194,2.152819943,10.02548994,-1.225182081,-4.309864709,-18.08605082,-74.96994949,12214,1221.4,0.551187051,,,,,,
3.510078462,-0.215489128,10.97079094,-0.012873917,-0.053164164,-0.021816949,1.20767948,8.737298499,0.081678805,-1.107550074,-17.73874223,-82.32889352,12215,1221.5,0.723578354,,,,,,
3.079100206,-0.004788647,9.855036118,0.025476188,-0.031858551,-0.025012791,2.546628469,9.325385898,1.082244172,-0.027412279,-17.35085221,-77.2553009,12216,1221.6,0.292600098,,,,,,
2.98332726,-0.517173907,9.538985397,-0.011808636,0.069343115,-0.014359984,2.546628469,8.317236071,-0.796368353,-3.05566883,-17.34318523,-71.28002728,12217,1221.7,0.196827152,,,,,,
2.638544656,-0.100561593,8.56210135,-0.016069759,0.081061203,-0.010098861,1.575234104,8.345240233,0.571751638,-0.662695996,-17.12638321,-80.71421614,12218,1221.8,-0.147955453,,,,,,
2.796570016,-0.234643717,8.293937102,0.019084504,-0.010552937,-0.02394751,2.704151879,10.22151908,-0.469653131,-1.593668602,-18.62626514,-74.63932299,12219,1221.9,0.010069908,,,,,,
3.170084504,-0.526751202,9.883768002,0.0137581,-0.043576638,-0.027143352,2.047804336,10.8656148,0.775948651,-3.002606024,-17.75932214,-80.16830037,12220,1222,0.383584396,,,,,,
3.323321218,-0.411823667,10.24291655,-0.007547514,-0.055294726,-0.02394751,4.410655492,12.65788116,0.571751638,-2.265661534,-17.96211136,-71.76760355,12221,1222.1,0.536821109,,,,,,
3.639371939,-0.411823667,10.65952886,-0.027787847,-0.009487656,-0.018621106,3.544276735,13.63802682,-1.65399581,-2.175383883,-18.83784837,-73.35642955,12222,1222.2,0.85287183,,,,,,
3.246702861,-0.225066423,9.907711238,-0.015004479,-0.023336305,-0.020751668,2.25783555,12.9939311,-0.694269846,-1.280352551,-18.13931437,-79.29818377,12223,1222.3,0.460202753,,,,,,
3.093466148,-0.72308574,9.874190707,-0.036310092,0.008622116,-0.013294703,2.914183093,12.18181041,-0.020419701,-4.123916092,-17.35148838,-75.91181093,12224,1222.4,0.30696604,,,,,,
3.064734264,-0.818858686,9.361805447,-0.035244812,-0.002030691,-0.012229422,3.544276735,12.57386867,-0.510492534,-4.918720457,-18.06221364,-72.81172432,12225,1222.5,0.278234156,,,,,,
3.012059144,-0.608158206,9.184625498,-0.042701776,-0.008422375,-0.013294703,3.439261128,12.74189364,-1.245601783,-3.727356964,-18.11960805,-72.79164596,12226,1222.6,0.225559036,,,,,,
3.122198032,-0.220277775,9.610815106,-0.03204897,0.001165151,-0.019686387,0.892632659,11.76174798,-2.082809538,-1.291998,-17.99264004,-82.34513048,12227,1222.7,0.335697923,,,,,,
3.217970977,-0.914631632,10.19503008,-0.037375373,0.033123571,-0.018621106,0.813870954,12.01378544,-0.75552895,-5.047244957,-17.45202882,-83.67504138,12228,1222.8,0.431470869,,,,,,
3.313743923,-0.804492744,9.270821149,0.003105293,-0.005226533,-0.027143352,2.520374567,11.42569804,0.122518208,-4.872867111,-19.60080304,-76.86515388,12229,1222.9,0.527243815,,,,,,
3.079100206,-0.890688396,9.366594095,-0.03311425,0.020340203,-0.020751668,1.575234104,10.13750659,0.408394027,-5.344710275,-18.12098586,-80.67114096,12230,1223,0.292600098,,,,,,
3.112620737,-0.622524147,10.08010254,-0.016069759,-0.024401586,-0.027143352,4.043100868,9.857464973,0.326715222,-3.480368624,-17.12937209,-68.19703282,12231,1223.1,0.326120629,,,,,,
2.945018082,-0.656044678,9.677856168,-0.015004479,-0.011618218,-0.02394751,2.152819943,8.625281852,0.040839403,-3.820098506,-16.88871088,-75.57064426,12232,1223.2,0.158517974,,,,,,
3.639371939,-0.22985507,10.30038032,-0.030983689,-0.012683498,-0.02394751,1.890280925,8.737298499,1.225182081,-1.256170284,-19.45505935,-80.67875338,12233,1223.3,0.85287183,,,,,,
3.117409384,-0.766183566,9.644335637,-0.022461443,-0.006291814,-0.025012791,3.439261128,10.05349411,2.021550434,-4.470311261,-17.86008838,-74.12214907,12234,1223.4,0.330909276,,,,,,
3.05515697,-0.646467384,9.653912932,-0.007547514,0.040580536,-0.02394751,5.198272545,11.70573966,1.020985068,-3.771548926,-17.52408881,-67.43293416,12235,1223.5,0.268656861,,,,,,
2.911497551,-0.478864729,9.687433463,-0.016069759,0.056559747,-0.012229422,2.100312139,11.98578127,-0.44923343,-2.788085538,-16.70856,-79.06717727,12236,1223.6,0.124997443,,,,,,
2.921074846,-0.632101442,8.116757153,-0.018200321,0.012883238,-0.00903358,3.202976012,14.89821411,-1.388539692,-4.374581887,-19.7377661,-75.31150205,12237,1223.7,0.134574737,,,,,,
3.155718563,-0.632101442,10.11362307,-0.034179531,-0.031858551,-0.00903358,-1.417710694,16.97052208,-1.919451927,-3.521535257,-17.29757404,-91.6141948,12238,1223.8,0.369218454,,,,,,
3.850072419,-0.483653376,10.55417862,-0.027787847,-0.051033603,-0.010098861,2.100312139,12.20981457,1.266021484,-2.576852099,-20.02218844,-81.97225973,12239,1223.9,1.063572311,,,,,,
3.05515697,-0.320839368,10.10404578,-0.011808636,-0.019075182,-0.005837738,3.754307949,13.75004347,-0.183777312,-1.791664361,-16.81572761,-74.64915556,12240,1224,0.268656861,,,,,,
2.940229435,-0.392669078,9.313918975,-0.030983689,0.049102782,0.014402595,1.417710694,13.89006428,-2.246167149,-2.376655848,-17.50532965,-80.93091441,12241,1224.1,0.153729326,,,,,,
2.906708904,-0.081407004,9.227723323,-0.024592005,0.006491554,0.013337314,2.389105058,10.22151908,0.30629552,-0.497613488,-17.48365319,-77.78434233,12242,1224.2,0.120208795,,,,,,
3.217970977,-0.067041062,9.663490227,-0.021396163,0.034188852,0.016533156,2.86167529,9.885469135,-0.428813728,-0.390977024,-18.41749842,-73.79567174,12243,1224.3,0.431470869,,,,,,
3.519655756,-0.167602655,9.615603754,0.002040013,-0.055294726,-0.001576615,2.205327746,10.24952324,-0.245036416,-0.980636492,-20.10162866,-77.79633324,12244,1224.4,0.733155648,,,,,,
3.687258412,-0.593792264,11.51669673,0.021215065,-0.058490568,-0.004772457,4.200624278,10.52956486,-0.408394027,-2.905089954,-17.73124107,-67.77776063,12245,1224.5,0.900758303,,,,,,
3.538810346,0.249009659,8.748858595,-0.011808636,0.029927729,0.012272034,3.754307949,11.11765226,-1.368119991,1.598008509,-22.01468996,-70.82917835,12246,1224.6,0.752310237,,,,,,
2.729528954,0.205911833,10.03221607,-0.134315916,0.211025447,0.042099893,3.334245521,11.00563561,-3.124214307,1.160057385,-15.21734463,-70.22521163,12247,1224.7,-0.056971154,,,,,,
2.533194415,-0.019154589,10.98036823,-0.088508846,9.99E-05,0.00694563,2.284089451,9.605427517,-2.511623266,-0.098809153,-12.99094782,-73.77476591,12248,1224.8,-0.253305693,,,,,,
3.103043442,-0.890688396,10.2477052,0.076609661,-0.120276848,-0.019686387,0.971394364,6.805011331,-2.71582028,-4.893706387,-16.7867999,-73.98867825,12249,1224.9,0.316543334,,,,,,
3.921902129,-0.05267512,11.18628006,0.018019223,0.032058291,0.011206753,-0.183777312,9.549419193,-1.613156407,-0.265150329,-19.32043302,-87.74998966,12250,1225,1.13540202,,,,,,
3.347264454,0.162814008,9.582083223,-0.019265601,0.117280746,0.013337314,0.945140463,7.561123701,0.44923343,0.956740313,-19.25302765,-84.68563787,12251,1225.1,0.560764346,,,,,,
2.729528954,-0.205911833,7.240434699,-0.003286391,0.070408396,0.009076191,1.785265318,7.84116532,-0.490072832,-1.598882805,-20.64800307,-76.20955991,12252,1225.2,-0.056971154,,,,,,
2.767838132,-0.239432364,8.720126711,-0.013939198,-0.018009902,0.001619227,1.627741908,7.84116532,3.593867438,-1.548241347,-17.60363097,-86.18545951,12253,1225.3,-0.018661976,,,,,,
3.481346578,-0.339993957,9.443212451,0.032933153,-0.12347269,-0.011164142,4.463163296,9.633431679,2.736239981,-2.024700324,-20.22493463,-70.93670556,12254,1225.4,0.69484647,,,,,,
3.500501167,-0.215489128,10.70741534,0.024410907,-0.098971234,-0.012229422,6.222174712,10.33353572,2.062389837,-1.134396678,-18.10033696,-62.77142112,12255,1225.5,0.714001059,,,,,,
3.893170245,-0.215489128,10.99473417,0.011627539,-0.002030691,0.004815069,4.305639885,10.30553156,-1.470218497,-1.103285215,-19.49529127,-65.81080649,12256,1225.6,1.106670137,,,,,,
3.644160586,-0.134082124,9.064909316,-0.005416952,0.062951431,0.016533156,1.470218497,9.073348441,-0.490072832,-0.830723911,-21.89832314,-80.01530016,12257,1225.7,0.857660478,,,,,,
3.146141268,-0.56506038,8.126334447,-0.016069759,0.028862449,0.011206753,2.126566041,9.493410869,1.20476238,-3.902329488,-21.11761924,-79.42546232,12258,1225.8,0.35964116,,,,,,
3.653737881,-0.402246372,8.337034928,0.012692819,-0.025466867,0.000553946,2.520374567,11.59372301,-2.082809538,-2.703130213,-23.64114279,-73.67859362,12259,1225.9,0.867237772,,,,,,
4.079927489,-0.612946853,8.964347723,-0.004351672,-0.009487656,0.016533156,-0.052507803,10.13750659,-0.89846686,-3.824800289,-24.42127855,-86.57142304,12260,1226,1.293427381,,,,,,
3.653737881,-0.095772946,9.558139986,-0.038440654,0.002230431,0.020794279,2.389105058,9.941477459,-0.673850145,-0.563320634,-20.91912283,-75.83615781,12261,1226.1,0.867237772,,,,,,
3.773454063,0.05267512,9.376171389,-0.068268513,0.011817958,0.029316525,1.496472399,11.90176879,-1.286441185,0.315533796,-21.92207967,-81.19757944,12262,1226.2,0.986953955,,,,,,
3.88359295,-0.411823667,8.667451591,-0.053354583,-0.020140463,0.016533156,2.310343353,11.8177563,-1.266021484,-2.660773473,-24.11144609,-76.36406527,12263,1226.3,1.097092842,,,,,,
4.194855024,-1.115754818,9.184625498,0.000974732,-0.012683498,0.008010911,1.417710694,10.36153989,-0.245036416,-6.773203949,-24.38918428,-79.52886876,12264,1226.4,1.408354916,,,,,,
4.328937148,-1.115754818,10.5924878,0.032933153,-0.089383708,-0.011164142,0.945140463,9.857464973,-0.122518208,-5.893496824,-22.11836866,-82.42336052,12265,1226.5,1.54243704,,,,,,
4.228375555,-0.876322454,10.21418466,0.061695731,-0.058490568,-0.019686387,1.417710694,9.633431679,0.775948651,-4.804693554,-22.4139798,-82.20254263,12266,1226.6,1.441875447,,,,,,
4.175700435,-0.201123186,9.965175006,0.007366416,0.055494466,-0.003707177,2.809167486,9.997485783,0.061259104,-1.132499926,-22.73095436,-75.1870886,12267,1226.7,1.389200327,,,,,,
4.070350195,-0.545905791,9.045754726,-0.015004479,0.062951431,0.002684507,3.570530637,8.569273528,-0.122518208,-3.377763492,-24.18753504,-67.65066548,12268,1226.8,1.283850086,,,,,,
3.524444404,-0.253798306,8.111968505,-0.00115583,-0.031858551,-0.002641896,3.911831359,7.925177805,-0.633010742,-1.753944821,-23.4734805,-63.51791307,12269,1226.9,0.737944296,,,,,,
3.629794644,-0.435766903,9.390537331,0.002040013,-0.020140463,-0.002641896,3.045452602,9.129356765,-1.429379095,-2.606592831,-21.1126699,-68.83993332,12270,1227,0.843294536,,,,,,
3.749510826,-0.51238526,9.989118242,-9.05E-05,0.018209642,-0.000511335,2.494120665,8.59727769,-1.163922977,-2.882373362,-20.54934932,-71.24768378,12271,1227.1,0.963010718,,,,,,
3.361630396,-0.507596612,9.467155688,-9.05E-05,-0.013748779,-0.0079683,2.231581648,9.325385898,-0.959725964,-3.015627192,-19.52319189,-74.39125846,12272,1227.2,0.575130288,,,,,,
3.625005997,-1.019981872,9.175048203,0.003105293,-0.01587934,-0.012229422,2.677897978,9.073348441,-1.184342679,-6.221561114,-21.4386924,-69.73818794,12273,1227.3,0.838505889,,,,,,
3.519655756,-0.972095399,9.155893614,0.011627539,0.042711098,-0.005837738,2.520374567,9.521415031,-0.939306262,-5.947014542,-20.92014251,-72.02963581,12274,1227.4,0.733155648,,,,,,
3.371207691,-0.981672694,8.471117052,0.020149784,0.009687396,-0.015425264,2.677897978,8.401248557,-1.184342679,-6.482361146,-21.5698476,-68.28192121,12275,1227.5,0.584707582,,,,,,
3.543598993,-0.430978256,8.835054246,0.0137581,0.0150138,-0.011164142,2.336597255,8.1492111,-1.776514018,-2.737882392,-21.83141748,-69.7374514,12276,1227.6,0.757098885,,,,,,
3.821340536,-0.263375601,9.103218494,-9.05E-05,0.011817958,-0.010098861,2.441612862,8.037194453,0.020419701,-1.62317728,-22.76309085,-73.81723376,12277,1227.7,1.034840427,,,,,,
3.275434745,-0.51238526,9.093641199,-0.030983689,-0.000965411,-0.001576615,2.651644076,8.653286014,0.428813728,-3.168011345,-19.77955721,-73.82997372,12278,1227.8,0.488934637,,,,,,
3.62021735,-0.181968597,9.471944335,-0.024592005,-0.054229445,-0.017555826,2.179073844,7.533119539,1.286441185,-1.079959209,-20.91354331,-77.84780179,12279,1227.9,0.833717241,,,,,,
3.730356237,-1.541944427,9.706588052,-0.049093461,0.026731887,-0.004772457,3.62303844,8.345240233,0.245036416,-8.858873009,-20.7843887,-65.60076901,12280,1228,0.943856129,,,,,,
3.696835706,-1.407862303,9.045754726,0.024410907,9.99E-05,-0.011164142,2.389105058,9.269377574,-1.041404769,-8.671992432,-21.98985172,-70.86949422,12281,1228.1,0.910335598,,,,,,
3.347264454,-0.708719799,8.720126711,0.009496977,0.039515256,0.002684507,0.026253902,7.70114451,-1.163922977,-4.559319623,-20.93652581,-85.04253549,12282,1228.2,0.560764346,,,,,,
3.122198032,-0.196334539,8.571678645,-0.00115583,0.050168063,0.009076191,1.969042631,5.908878152,-0.265456118,-1.288670487,-20.00910955,-71.39632788,12283,1228.3,0.335697923,,,,,,
3.275434745,-0.627312795,9.14631632,0.004170574,-0.002030691,0.00694563,2.546628469,7.309086244,-1.327280588,-3.854757295,-19.66058121,-67.32829006,12284,1228.4,0.488934637,,,,,,
3.179661799,-0.402246372,9.577294575,-0.035244812,-0.004161253,0.017598437,3.0191987,8.933327632,-1.735674615,-2.365782999,-18.35107316,-68.27604881,12285,1228.5,0.393161691,,,,,,
3.285012039,-0.38788043,10.22376196,-0.042701776,-0.006291814,0.019728998,1.969042631,8.709294337,-0.837207755,-2.138387086,-17.80081055,-75.5795693,12286,1228.6,0.498511931,,,,,,
3.433460105,-0.129293477,9.955597711,-0.00222111,-0.01481406,0.012272034,2.86167529,6.805011331,-0.142937909,-0.731447623,-19.02666491,-67.7700681,12287,1228.7,0.646959997,,,,,,
3.021636439,-0.493230671,9.668278874,0.052108205,-0.009487656,0.009076191,3.124214307,4.508670059,-0.510492534,-2.875574587,-17.33445115,-54.43276965,12288,1228.8,0.23513633,,,,,,
2.882765667,0.205911833,9.309130327,0.045716521,0.069343115,0.02292484,3.491768931,6.18891977,-0.30629552,1.247823811,-17.20226627,-61.33493819,12289,1228.9,0.096265559,,,,,,
2.552349004,0.320839368,8.868574777,0.043585959,0.089583448,0.038904051,3.990593065,8.737298499,-0.816788054,2.042525707,-16.04570253,-65.59691108,12290,1229,-0.234151104,,,,,,
2.676853834,0.469287434,8.772801831,-0.03204897,0.060820869,0.049556858,3.675546244,9.689440002,-1.796933719,3.016102011,-16.94573575,-68.28886102,12291,1229.1,-0.109646274,,,,,,
2.786992721,1.082234287,8.849420188,-0.035244812,0.013948519,0.057013823,2.704151879,9.829460812,-2.634141475,6.865279867,-17.35956197,-73.3604742,12292,1229.2,0.000492613,,,,,,
2.849245136,-0.191545892,10.25249384,-0.056550425,-0.021205744,0.044230454,1.155171677,9.689440002,-2.899597592,-1.055659029,-15.52843288,-78.63255088,12293,1229.3,0.062745028,,,,,,
3.33768716,-0.306473426,10.09925713,0.020149784,0.049102782,0.023990121,1.286441185,9.997485783,-2.307426253,-1.709933605,-18.28026536,-78.39231329,12294,1229.4,0.551187051,,,,,,
2.968961318,-0.747028977,10.37221003,0.019084504,0.004360993,0.035708209,1.181425578,9.04534428,-2.71582028,-4.061522677,-15.93417138,-76.89535259,12295,1229.5,0.18246121,,,,,,
1.776588144,-1.369553124,6.517348959,0.05956517,0.133259956,0.026120683,1.417710694,8.90532347,-2.572882371,-11.71230234,-14.93679831,-73.13521436,12296,1229.6,-1.009911964,,,,,,
3.428671458,-1.948979446,7.867747494,0.094719433,-0.09257955,0.025055402,1.312695087,9.465406707,-2.736239981,-13.62758094,-22.92850004,-69.99826152,12297,1229.7,0.64217135,,,,,,
3.998520485,1.02477052,10.82713152,0.076609661,-0.127733813,0.00694563,1.023902168,8.821310985,-1.245601783,5.309382557,-20.18658088,-82.90682973,12298,1229.8,1.212020377,,,,,,
3.203605035,-0.225066423,10.63558563,-0.023526724,0.028862449,0.047426296,0.577585838,9.073348441,-2.940436995,-1.194309745,-16.75958266,-80.82492091,12299,1229.9,0.417104927,,,,,,
3.553176287,-0.478864729,11.16712547,-0.069333794,-0.002030691,0.039969332,1.759011417,8.261227748,-0.469653131,-2.417027056,-17.63492339,-76.84771383,12300,1230,0.766676179,,,,,,
3.222759625,-0.234643717,9.491098924,0.040390117,-0.057425287,0.019728998,2.546628469,8.877319308,-0.75552895,-1.392573288,-18.74989848,-72.9056303,12301,1230.1,0.436259516,,,,,,
3.050368322,-0.383091783,9.261243854,0.02973731,0.024601326,0.028251244,2.86167529,9.605427517,-0.918886561,-2.330358156,-18.21574249,-71.8857633,12302,1230.2,0.263868214,,,,,,
2.925863493,0.05267512,8.499848936,0.010562258,0.024601326,0.030381805,2.86167529,11.06164393,-1.613156407,0.349060274,-18.99442314,-73.83599998,12303,1230.3,0.139363385,,,,,,
3.031213733,0.191545892,8.897306661,-0.012873917,0.027797168,0.035708209,2.677897978,12.0417896,-2.164488343,1.212652588,-18.80935567,-75.38863185,12304,1230.4,0.244713625,,,,,,
2.873188373,0.306473426,9.476732982,-0.003286391,0.005426274,0.03783877,2.887929191,12.32183122,-3.267152217,1.82463424,-16.85812092,-73.84758601,12305,1230.5,0.086688264,,,,,,
3.179661799,-0.191545892,9.543774044,-0.00115583,-0.049968322,0.030381805,3.413007226,13.16195607,-3.838903854,-1.1309513,-18.42286426,-70.89005675,12306,1230.6,0.393161691,,,,,,
3.371207691,0.10535024,10.01306148,-0.006482233,-0.022271024,0.026120683,0.787617052,13.89006428,-6.820180252,0.592823896,-18.60644336,-78.35663212,12307,1230.7,0.584707582,,,,,,
3.39036228,-0.579426322,9.917288533,0.010562258,-0.008422375,0.026120683,0.577585838,12.0417896,-2.817918787,-3.287684558,-18.84384078,-81.94563216,12308,1230.8,0.603862172,,,,,,
3.059945617,-0.325628016,9.754474525,0.036128995,-0.019075182,0.034642928,0.971394364,12.01378544,-1.980711031,-1.882457774,-17.40735414,-82.19377307,12309,1230.9,0.273445509,,,,,,
3.371207691,0.114927535,9.428846509,0.039324837,0.009687396,0.041034612,2.389105058,13.8060518,-2.552462669,0.686075734,-19.67274942,-77.55552267,12310,1231,0.584707582,,,,,,
3.026425086,0.148448066,9.031388785,-0.003286391,0.020340203,0.047426296,2.625390174,12.76989781,-0.530912235,0.926165238,-18.52370767,-78.5302584,12311,1231.1,0.239924978,,,,,,
2.892342962,0.225066423,8.983502312,-0.004351672,0.039515256,0.049556858,0.262539017,14.05808925,-3.47134923,1.412420591,-17.84132288,-85.12087974,12312,1231.2,0.105842854,,,,,,
2.863611078,0.507596612,9.318707622,-0.025657285,0.033123571,0.051687419,0.262539017,12.88191445,-1.5110579,3.070771,-17.05822056,-87.82691797,12313,1231.3,0.07711097,,,,,,
2.892342962,-0.167602655,9.529408103,0.026541468,-0.018009902,0.026120683,1.759011417,13.13395191,-1.65399581,-0.992551074,-16.88150424,-80.3436676,12314,1231.4,0.105842854,,,,,,
3.112620737,0.143659419,9.778417762,0.057434608,-0.002030691,0.023990121,1.05015607,12.60187284,-1.266021484,0.828514619,-17.65528591,-83.9862512,12315,1231.5,0.326120629,,,,,,
3.064734264,-0.28253019,10.64995157,0.053173486,0.024601326,0.02185956,4.06935477,11.50971052,-1.776514018,-1.49808538,-16.04886414,-68.62582431,12316,1231.6,0.278234156,,,,,,
2.921074846,0.392669078,9.175048203,0.053173486,0.033123571,0.030381805,2.179073844,11.11765226,-3.246732515,2.412266932,-17.64484945,-75.45240264,12317,1231.7,0.134574737,,,,,,
2.786992721,0.407035019,8.394498695,0.004170574,0.035254133,0.043165174,2.966690897,11.17366058,-2.838338488,2.730740793,-18.34617555,-72.59675562,12318,1231.8,0.000492613,,,,,,
2.59544683,0.201123186,8.595621881,-0.010743356,0.004360993,0.03783877,1.601488006,11.73374382,-1.735674615,1.320452601,-16.797345,-80.56277855,12319,1231.9,-0.191053278,,,,,,
3.150929915,-1.206739117,9.74489723,-0.01713504,-0.005226533,0.033577647,3.281737718,12.29382705,-0.183777312,-6.947963293,-17.79094331,-73.38478355,12320,1232,0.364429807,,,,,,
4.223586908,-0.320839368,9.385748684,-0.00222111,0.097040413,0.053817981,3.544276735,12.01378544,-2.021550434,-1.914768733,-24.21522775,-70.50953813,12321,1232.1,1.4370868,,,,,,
3.194027741,-0.028731884,10.78882234,0.006301135,-0.010552937,0.031447086,1.36520289,11.76174798,-2.858758189,-0.150359257,-16.49131718,-79.73201468,12322,1232.2,0.407527633,,,,,,
3.227548272,-0.656044678,9.730531289,-0.005416952,0.026731887,0.035708209,2.520374567,11.53771468,-2.041970135,-3.794376391,-18.31152774,-73.95164443,12323,1232.3,0.441048164,,,,,,
2.796570016,-0.426189609,9.155893614,0.033998433,0.026731887,0.031447086,0.945140463,11.03363977,-2.777079384,-2.625054551,-16.96741762,-80.30636007,12324,1232.4,0.010069908,,,,,,
2.619390066,-0.124504829,8.940404486,0.037194275,0.012883238,0.031447086,1.732757515,9.857464973,-1.225182081,-0.786336599,-16.32820948,-78.25752332,12325,1232.5,-0.167110042,,,,,,
2.98332726,0.311262074,8.882940719,-9.05E-05,-0.028662709,0.031447086,2.651644076,9.997485783,-0.265456118,1.973730831,-18.55397018,-76.02577014,12326,1232.6,0.196827152,,,,,,
2.925863493,0.081407004,9.969963653,0.019084504,-0.028662709,0.019728998,3.360499423,12.60187284,-0.44923343,0.461057598,-16.35475024,-75.23376172,12327,1232.7,0.139363385,,,,,,
2.863611078,-0.028731884,9.898133944,0.037194275,-0.04677248,0.000553946,4.22687818,12.74189364,-0.796368353,-0.163943793,-16.13552422,-71.38189196,12328,1232.8,0.07711097,,,,,,
3.715990295,-1.072656992,10.74093587,0.032933153,-0.029727989,-0.001576615,3.307991619,12.20981457,-2.123648941,-5.606654202,-18.99616886,-70.60871179,12329,1232.9,0.929490187,,,,,,
3.069522911,-0.15802536,10.0561593,-0.003286391,0.026731887,0.02185956,2.441612862,12.34983538,-4.145199375,-0.886756763,-16.97221093,-73.66227099,12330,1233,0.283022803,,,,,,
3.026425086,-0.033520531,8.902095308,-0.041636496,0.036319414,0.031447086,1.443964596,11.2296689,-3.246732515,-0.212138276,-18.7762518,-77.79898386,12331,1233.1,0.239924978,,,,,,
2.231509636,-0.45971014,7.704933486,-0.018200321,-0.013748779,0.025055402,1.496472399,12.12580208,-3.083374904,-3.365843365,-16.12493873,-78.20379192,12332,1233.2,-0.554990472,,,,,,
